game_id,date,datetime,season,status,period,time,postseason,home_team_score,visitor_team_score,home_team_id,home_team_conference,home_team_name,visitor_team_id,visitor_team_conference,visitor_team_name,point_diff,total_points,home_team_won,day_of_week,month,year,hour
127503,2020-12-22,,2020-2021,Final,4,,False,109,116,14,West,Los Angeles Lakers,13,West,LA Clippers,-7,225,0,Tuesday,December,2020,
127504,2020-12-23,,2020-2021,Final,4,,False,121,114,6,East,Cleveland Cavaliers,4,East,Charlotte Hornets,7,235,1,Wednesday,December,2020,
127512,2020-12-23,,2020-2021,Final,4,,False,111,101,18,West,Minnesota Timberwolves,9,East,Detroit Pistons,10,212,1,Wednesday,December,2020,
127514,2020-12-23,,2020-2021,Final,5,,False,122,124,8,West,Denver Nuggets,26,West,Sacramento Kings,-2,246,0,Wednesday,December,2020,
127508,2020-12-23,,2020-2021,Final,4,,False,122,121,2,East,Boston Celtics,17,East,Milwaukee Bucks,1,243,1,Wednesday,December,2020,
127510,2020-12-23,,2020-2021,Final,4,,False,104,124,5,East,Chicago Bulls,1,East,Atlanta Hawks,-20,228,0,Wednesday,December,2020,
127513,2020-12-23,,2020-2021,Final,4,,False,119,131,15,West,Memphis Grizzlies,27,West,San Antonio Spurs,-12,250,0,Wednesday,December,2020,
127507,2020-12-23,,2020-2021,Final,4,,False,113,107,23,East,Philadelphia 76ers,30,East,Washington Wizards,6,220,1,Wednesday,December,2020,
127506,2020-12-23,,2020-2021,Final,4,,False,113,107,22,East,Orlando Magic,16,East,Miami Heat,6,220,1,Wednesday,December,2020,
127505,2020-12-23,,2020-2021,Final,4,,False,121,107,12,East,Indiana Pacers,20,East,New York Knicks,14,228,1,Wednesday,December,2020,
127509,2020-12-23,,2020-2021,Final,4,,False,99,113,28,East,Toronto Raptors,19,West,New Orleans Pelicans,-14,212,0,Wednesday,December,2020,
127515,2020-12-23,,2020-2021,Final,4,,False,100,120,25,West,Portland Trail Blazers,29,West,Utah Jazz,-20,220,0,Wednesday,December,2020,
127516,2020-12-23,,2020-2021,Final,4,,False,106,102,24,West,Phoenix Suns,7,West,Dallas Mavericks,4,208,1,Wednesday,December,2020,
127519,2020-12-25,,2020-2021,Final,4,,False,111,98,16,East,Miami Heat,19,West,New Orleans Pelicans,13,209,1,Friday,December,2020,
127521,2020-12-25,,2020-2021,Final,4,,False,138,99,17,East,Milwaukee Bucks,10,West,Golden State Warriors,39,237,1,Friday,December,2020,
127517,2020-12-25,,2020-2021,Final,4,,False,95,123,2,East,Boston Celtics,3,East,Brooklyn Nets,-28,218,0,Friday,December,2020,
127520,2020-12-25,,2020-2021,Final,4,,False,138,115,14,West,Los Angeles Lakers,7,West,Dallas Mavericks,23,253,1,Friday,December,2020,
127526,2020-12-26,,2020-2021,Final,4,,False,120,130,30,East,Washington Wizards,22,East,Orlando Magic,-10,250,0,Saturday,December,2020,
127532,2020-12-27,,2020-2021,Final,4,,False,100,116,26,West,Sacramento Kings,24,West,Phoenix Suns,-16,216,0,Sunday,December,2020,
127524,2020-12-26,,2020-2021,Final,6,,False,119,128,9,East,Detroit Pistons,6,East,Cleveland Cavaliers,-9,247,0,Saturday,December,2020,
127525,2020-12-26,,2020-2021,Final,4,,False,107,109,4,East,Charlotte Hornets,21,West,Oklahoma City Thunder,-2,216,0,Saturday,December,2020,
127522,2020-12-26,,2020-2021,Final,4,,False,89,109,20,East,New York Knicks,23,East,Philadelphia 76ers,-20,198,0,Saturday,December,2020,
127527,2020-12-26,,2020-2021,Final,4,,False,106,125,5,East,Chicago Bulls,12,East,Indiana Pacers,-19,231,0,Saturday,December,2020,
127523,2020-12-26,,2020-2021,Final,4,,False,111,116,29,West,Utah Jazz,18,West,Minnesota Timberwolves,-5,227,0,Saturday,December,2020,
127528,2020-12-26,,2020-2021,Final,4,,False,112,122,15,West,Memphis Grizzlies,1,East,Atlanta Hawks,-10,234,0,Saturday,December,2020,
127535,2020-12-27,,2020-2021,Final,4,,False,118,94,6,East,Cleveland Cavaliers,23,East,Philadelphia 76ers,24,212,1,Sunday,December,2020,
127541,2020-12-27,,2020-2021,Final,4,,False,127,91,14,West,Los Angeles Lakers,18,West,Minnesota Timberwolves,36,218,1,Sunday,December,2020,
127534,2020-12-27,,2020-2021,Final,4,,False,128,129,5,East,Chicago Bulls,10,West,Golden State Warriors,-1,257,0,Sunday,December,2020,
127533,2020-12-27,,2020-2021,Final,4,,False,108,107,12,East,Indiana Pacers,2,East,Boston Celtics,1,215,1,Sunday,December,2020,
127538,2020-12-27,,2020-2021,Final,4,,False,130,110,20,East,New York Knicks,17,East,Milwaukee Bucks,20,240,1,Sunday,December,2020,
127540,2020-12-27,,2020-2021,Final,4,,False,73,124,13,West,LA Clippers,7,West,Dallas Mavericks,-51,197,0,Sunday,December,2020,
127536,2020-12-27,,2020-2021,Final,4,,False,106,104,4,East,Charlotte Hornets,3,East,Brooklyn Nets,2,210,1,Sunday,December,2020,
127539,2020-12-27,,2020-2021,Final,4,,False,113,120,30,East,Washington Wizards,22,East,Orlando Magic,-7,233,0,Sunday,December,2020,
127537,2020-12-27,,2020-2021,Final,4,,False,98,95,19,West,New Orleans Pelicans,27,West,San Antonio Spurs,3,193,1,Sunday,December,2020,
127544,2020-12-28,,2020-2021,Final,5,,False,111,116,3,East,Brooklyn Nets,15,West,Memphis Grizzlies,-5,227,0,Monday,December,2020,
127543,2020-12-28,,2020-2021,Final,4,,False,109,110,21,West,Oklahoma City Thunder,29,West,Utah Jazz,-1,219,0,Monday,December,2020,
127546,2020-12-28,,2020-2021,Final,4,,False,124,111,8,West,Denver Nuggets,11,West,Houston Rockets,13,235,1,Monday,December,2020,
127545,2020-12-28,,2020-2021,Final,4,,False,107,115,14,West,Los Angeles Lakers,25,West,Portland Trail Blazers,-8,222,0,Monday,December,2020,
127542,2020-12-28,,2020-2021,Final,4,,False,128,120,1,East,Atlanta Hawks,9,East,Detroit Pistons,8,248,1,Monday,December,2020,
127550,2020-12-29,,2020-2021,Final,4,,False,124,101,13,West,LA Clippers,18,West,Minnesota Timberwolves,23,225,1,Tuesday,December,2020,
127547,2020-12-29,,2020-2021,Final,4,,False,100,93,23,East,Philadelphia 76ers,28,East,Toronto Raptors,7,193,1,Tuesday,December,2020,
127551,2020-12-29,,2020-2021,Final,4,,False,111,86,24,West,Phoenix Suns,19,West,New Orleans Pelicans,25,197,1,Tuesday,December,2020,
127554,2020-12-29,,2020-2021,Final,4,,False,97,144,16,East,Miami Heat,17,East,Milwaukee Bucks,-47,241,0,Tuesday,December,2020,
127552,2020-12-29,,2020-2021,Final,4,,False,106,116,9,East,Detroit Pistons,10,West,Golden State Warriors,-10,222,0,Tuesday,December,2020,
127556,2020-12-29,,2020-2021,Final,4,,False,125,115,26,West,Sacramento Kings,8,West,Denver Nuggets,10,240,1,Tuesday,December,2020,
127549,2020-12-29,,2020-2021,Final,4,,False,107,118,21,West,Oklahoma City Thunder,22,East,Orlando Magic,-11,225,0,Tuesday,December,2020,
127558,2020-12-30,,2020-2021,Final,4,,False,119,108,16,East,Miami Heat,17,East,Milwaukee Bucks,11,227,1,Wednesday,December,2020,
127560,2020-12-30,,2020-2021,Final,4,,False,107,121,27,West,San Antonio Spurs,14,West,Los Angeles Lakers,-14,228,0,Wednesday,December,2020,
127557,2020-12-30,,2020-2021,Final,4,,False,126,107,2,East,Boston Celtics,15,West,Memphis Grizzlies,19,233,1,Wednesday,December,2020,
127561,2020-12-30,,2020-2021,Final,4,,False,99,118,7,West,Dallas Mavericks,4,East,Charlotte Hornets,-19,217,0,Wednesday,December,2020,
127562,2020-12-30,,2020-2021,Final,4,,False,128,105,13,West,LA Clippers,25,West,Portland Trail Blazers,23,233,1,Wednesday,December,2020,
127559,2020-12-30,,2020-2021,Final,4,,False,145,141,3,East,Brooklyn Nets,1,East,Atlanta Hawks,4,286,1,Wednesday,December,2020,
127565,2020-12-31,,2020-2021,Final,4,,False,130,133,30,East,Washington Wizards,5,East,Chicago Bulls,-3,263,0,Thursday,December,2020,
127569,2020-12-31,,2020-2021,Final,4,,False,122,119,11,West,Houston Rockets,26,West,Sacramento Kings,3,241,1,Thursday,December,2020,
127567,2020-12-31,,2020-2021,Final,4,,False,119,99,12,East,Indiana Pacers,6,East,Cleveland Cavaliers,20,218,1,Thursday,December,2020,
127568,2020-12-31,,2020-2021,Final,4,,False,100,83,28,East,Toronto Raptors,20,East,New York Knicks,17,183,1,Thursday,December,2020,
127563,2020-12-31,,2020-2021,Final,4,,False,92,116,22,East,Orlando Magic,23,East,Philadelphia 76ers,-24,208,0,Thursday,December,2020,
127564,2020-12-31,,2020-2021,Final,4,,False,80,113,21,West,Oklahoma City Thunder,19,West,New Orleans Pelicans,-33,193,0,Thursday,December,2020,
127566,2020-12-31,,2020-2021,Final,4,,False,95,106,29,West,Utah Jazz,24,West,Phoenix Suns,-11,201,0,Thursday,December,2020,
127579,2021-01-01,,2020-2021,Final,4,,False,106,100,29,West,Utah Jazz,13,West,LA Clippers,6,206,1,Friday,January,2021,
127576,2021-01-01,,2020-2021,Final,4,,False,93,83,7,West,Dallas Mavericks,16,East,Miami Heat,10,176,1,Friday,January,2021,
127573,2021-01-01,,2020-2021,Final,4,,False,98,123,10,West,Golden State Warriors,25,West,Portland Trail Blazers,-25,221,0,Friday,January,2021,
127575,2021-01-01,,2020-2021,Final,4,,False,103,106,8,West,Denver Nuggets,24,West,Phoenix Suns,-3,209,0,Friday,January,2021,
127572,2021-01-01,,2020-2021,Final,4,,False,109,130,18,West,Minnesota Timberwolves,30,East,Washington Wizards,-21,239,0,Friday,January,2021,
127578,2021-01-01,,2020-2021,Final,4,,False,126,96,17,East,Milwaukee Bucks,5,East,Chicago Bulls,30,222,1,Friday,January,2021,
127574,2021-01-01,,2020-2021,Final,4,,False,96,114,3,East,Brooklyn Nets,1,East,Atlanta Hawks,-18,210,0,Friday,January,2021,
127570,2021-01-01,,2020-2021,Final,4,,False,96,93,9,East,Detroit Pistons,2,East,Boston Celtics,3,189,1,Friday,January,2021,
127571,2021-01-01,,2020-2021,Final,4,,False,103,109,27,West,San Antonio Spurs,14,West,Los Angeles Lakers,-6,212,0,Friday,January,2021,
127581,2021-01-02,,2020-2021,Final,4,,False,91,96,1,East,Atlanta Hawks,6,East,Cleveland Cavaliers,-5,187,0,Saturday,January,2021,
127580,2021-01-02,,2020-2021,Final,4,,False,120,116,19,West,New Orleans Pelicans,28,East,Toronto Raptors,4,236,1,Saturday,January,2021,
127585,2021-01-02,,2020-2021,Final,4,,False,99,108,22,East,Orlando Magic,21,West,Oklahoma City Thunder,-9,207,0,Saturday,January,2021,
127583,2021-01-02,,2020-2021,Final,4,,False,127,112,23,East,Philadelphia 76ers,4,East,Charlotte Hornets,15,239,1,Saturday,January,2021,
127591,2021-01-03,,2020-2021,Final,4,,False,122,123,3,East,Brooklyn Nets,30,East,Washington Wizards,-1,245,0,Sunday,January,2021,
127590,2021-01-03,,2020-2021,Final,4,,False,120,122,9,East,Detroit Pistons,2,East,Boston Celtics,-2,242,0,Sunday,January,2021,
127587,2021-01-03,,2020-2021,Final,4,,False,137,122,10,West,Golden State Warriors,25,West,Portland Trail Blazers,15,259,1,Sunday,January,2021,
127589,2021-01-03,,2020-2021,Final,4,,False,94,108,15,West,Memphis Grizzlies,14,West,Los Angeles Lakers,-14,202,0,Sunday,January,2021,
127593,2021-01-03,,2020-2021,Final,4,,False,107,112,24,West,Phoenix Suns,13,West,LA Clippers,-5,219,0,Sunday,January,2021,
127586,2021-01-03,,2020-2021,Final,4,,False,118,108,5,East,Chicago Bulls,7,West,Dallas Mavericks,10,226,1,Sunday,January,2021,
127592,2021-01-03,,2020-2021,Final,4,,False,109,130,27,West,San Antonio Spurs,29,West,Utah Jazz,-21,239,0,Sunday,January,2021,
127596,2021-01-04,,2020-2021,Final,4,,False,108,113,1,East,Atlanta Hawks,20,East,New York Knicks,-5,221,0,Monday,January,2021,
127597,2021-01-04,,2020-2021,Final,4,,False,118,101,23,East,Philadelphia 76ers,4,East,Charlotte Hornets,17,219,1,Monday,January,2021,
127600,2021-01-04,,2020-2021,Final,4,,False,118,90,16,East,Miami Heat,21,West,Oklahoma City Thunder,28,208,1,Monday,January,2021,
127599,2021-01-04,,2020-2021,Final,4,,False,125,115,17,East,Milwaukee Bucks,9,East,Detroit Pistons,10,240,1,Monday,January,2021,
127594,2021-01-04,,2020-2021,Final,5,,False,116,118,19,West,New Orleans Pelicans,12,East,Indiana Pacers,-2,234,0,Monday,January,2021,
127595,2021-01-04,,2020-2021,Final,4,,False,100,113,11,West,Houston Rockets,7,West,Dallas Mavericks,-13,213,0,Monday,January,2021,
127602,2021-01-04,,2020-2021,Final,4,,False,137,106,10,West,Golden State Warriors,26,West,Sacramento Kings,31,243,1,Monday,January,2021,
127598,2021-01-04,,2020-2021,Final,4,,False,114,126,28,East,Toronto Raptors,2,East,Boston Celtics,-12,240,0,Monday,January,2021,
127601,2021-01-04,,2020-2021,Final,4,,False,103,83,22,East,Orlando Magic,6,East,Cleveland Cavaliers,20,186,1,Monday,January,2021,
127606,2021-01-05,,2020-2021,Final,4,,False,92,94,15,West,Memphis Grizzlies,14,West,Los Angeles Lakers,-2,186,0,Tuesday,January,2021,
127609,2021-01-06,,2020-2021,Final,4,,False,141,136,23,East,Philadelphia 76ers,30,East,Washington Wizards,5,277,1,Wednesday,January,2021,
127603,2021-01-05,,2020-2021,Final,4,,False,130,96,3,East,Brooklyn Nets,29,West,Utah Jazz,34,226,1,Tuesday,January,2021,
127607,2021-01-05,,2020-2021,Final,4,,False,108,111,25,West,Portland Trail Blazers,5,East,Chicago Bulls,-3,219,0,Tuesday,January,2021,
127604,2021-01-05,,2020-2021,Final,4,,False,123,116,8,West,Denver Nuggets,18,West,Minnesota Timberwolves,7,239,1,Tuesday,January,2021,
127605,2021-01-05,,2020-2021,Final,4,,False,113,116,13,West,LA Clippers,27,West,San Antonio Spurs,-3,229,0,Tuesday,January,2021,
127616,2021-01-06,,2020-2021,Final,4,,False,112,100,20,East,New York Knicks,29,West,Utah Jazz,12,212,1,Wednesday,January,2021,
127618,2021-01-06,,2020-2021,Final,4,,False,128,124,26,West,Sacramento Kings,5,East,Chicago Bulls,4,252,1,Wednesday,January,2021,
127610,2021-01-06,,2020-2021,Final,4,,False,105,94,22,East,Orlando Magic,6,East,Cleveland Cavaliers,11,199,1,Wednesday,January,2021,
127614,2021-01-06,,2020-2021,Final,4,,False,123,115,24,West,Phoenix Suns,28,East,Toronto Raptors,8,238,1,Wednesday,January,2021,
127613,2021-01-06,,2020-2021,Final,4,,False,101,108,10,West,Golden State Warriors,13,West,LA Clippers,-7,209,0,Wednesday,January,2021,
127615,2021-01-06,,2020-2021,Final,4,,False,110,111,19,West,New Orleans Pelicans,21,West,Oklahoma City Thunder,-1,221,0,Wednesday,January,2021,
127608,2021-01-06,,2020-2021,Final,4,,False,105,107,16,East,Miami Heat,2,East,Boston Celtics,-2,212,0,Wednesday,January,2021,
127612,2021-01-06,,2020-2021,Final,4,,False,114,107,12,East,Indiana Pacers,11,West,Houston Rockets,7,221,1,Wednesday,January,2021,
127611,2021-01-06,,2020-2021,Final,4,,False,94,102,1,East,Atlanta Hawks,4,East,Charlotte Hornets,-8,196,0,Wednesday,January,2021,
127622,2021-01-07,,2020-2021,Final,5,,False,117,124,8,West,Denver Nuggets,7,West,Dallas Mavericks,-7,241,0,Thursday,January,2021,
127623,2021-01-07,,2020-2021,Final,4,,False,90,94,15,West,Memphis Grizzlies,6,East,Cleveland Cavaliers,-4,184,0,Thursday,January,2021,
127619,2021-01-07,,2020-2021,Final,4,,False,122,109,3,East,Brooklyn Nets,23,East,Philadelphia 76ers,13,231,1,Thursday,January,2021,
127621,2021-01-07,,2020-2021,Final,4,,False,109,118,14,West,Los Angeles Lakers,27,West,San Antonio Spurs,-9,227,0,Thursday,January,2021,
127620,2021-01-07,,2020-2021,Final,4,,False,135,117,25,West,Portland Trail Blazers,18,West,Minnesota Timberwolves,18,252,1,Thursday,January,2021,
127629,2021-01-08,,2020-2021,Final,4,,False,115,105,10,West,Golden State Warriors,13,West,LA Clippers,10,220,1,Friday,January,2021,
127633,2021-01-08,,2020-2021,Final,4,,False,118,131,17,East,Milwaukee Bucks,29,West,Utah Jazz,-13,249,0,Friday,January,2021,
127626,2021-01-08,,2020-2021,Final,4,,False,132,90,11,West,Houston Rockets,22,East,Orlando Magic,42,222,1,Friday,January,2021,
127631,2021-01-08,,2020-2021,Final,4,,False,123,144,26,West,Sacramento Kings,28,East,Toronto Raptors,-21,267,0,Friday,January,2021,
127625,2021-01-08,,2020-2021,Final,4,,False,110,118,19,West,New Orleans Pelicans,4,East,Charlotte Hornets,-8,228,0,Friday,January,2021,
127632,2021-01-08,,2020-2021,Final,4,,False,117,115,14,West,Los Angeles Lakers,5,East,Chicago Bulls,2,232,1,Friday,January,2021,
127628,2021-01-08,,2020-2021,Final,4,,False,89,101,20,East,New York Knicks,21,West,Oklahoma City Thunder,-12,190,0,Friday,January,2021,
127630,2021-01-08,,2020-2021,Final,5,,False,110,105,9,East,Detroit Pistons,24,West,Phoenix Suns,5,215,1,Friday,January,2021,
127624,2021-01-08,,2020-2021,Final,4,,False,115,110,15,West,Memphis Grizzlies,3,East,Brooklyn Nets,5,225,1,Friday,January,2021,
127636,2021-01-09,,2020-2021,Final,5,,False,122,125,18,West,Minnesota Timberwolves,27,West,San Antonio Spurs,-3,247,0,Saturday,January,2021,
127639,2021-01-09,,2020-2021,Final,4,,False,103,115,23,East,Philadelphia 76ers,8,West,Denver Nuggets,-12,218,0,Saturday,January,2021,
127637,2021-01-09,,2020-2021,Final,4,,False,117,125,12,East,Indiana Pacers,24,West,Phoenix Suns,-8,242,0,Saturday,January,2021,
127641,2021-01-09,,2020-2021,Final,4,,False,113,105,4,East,Charlotte Hornets,1,East,Atlanta Hawks,8,218,1,Saturday,January,2021,
127638,2021-01-09,,2020-2021,Final,4,,False,124,128,30,East,Washington Wizards,16,East,Miami Heat,-4,252,0,Saturday,January,2021,
127635,2021-01-09,,2020-2021,Final,4,,False,99,125,26,West,Sacramento Kings,25,West,Portland Trail Blazers,-26,224,0,Saturday,January,2021,
127640,2021-01-09,,2020-2021,Final,4,,False,112,98,7,West,Dallas Mavericks,22,East,Orlando Magic,14,210,1,Saturday,January,2021,
127645,2021-01-10,,2020-2021,Final,4,,False,130,127,13,West,LA Clippers,5,East,Chicago Bulls,3,257,1,Sunday,January,2021,
127644,2021-01-10,,2020-2021,Final,4,,False,102,120,11,West,Houston Rockets,14,West,Los Angeles Lakers,-18,222,0,Sunday,January,2021,
127647,2021-01-10,,2020-2021,Final,4,,False,116,129,3,East,Brooklyn Nets,21,West,Oklahoma City Thunder,-13,245,0,Sunday,January,2021,
127648,2021-01-10,,2020-2021,Final,4,,False,96,88,18,West,Minnesota Timberwolves,27,West,San Antonio Spurs,8,184,1,Sunday,January,2021,
127646,2021-01-10,,2020-2021,Final,4,,False,89,114,20,East,New York Knicks,8,West,Denver Nuggets,-25,203,0,Sunday,January,2021,
127649,2021-01-10,,2020-2021,Final,4,,False,86,96,9,East,Detroit Pistons,29,West,Utah Jazz,-10,182,0,Sunday,January,2021,
127642,2021-01-10,,2020-2021,Final,4,,False,106,105,10,West,Golden State Warriors,28,East,Toronto Raptors,1,211,1,Sunday,January,2021,
127650,2021-01-11,,2020-2021,Final,4,,False,91,101,6,East,Cleveland Cavaliers,15,West,Memphis Grizzlies,-10,192,0,Monday,January,2021,
127652,2021-01-11,,2020-2021,Final,4,,False,112,111,25,West,Portland Trail Blazers,28,East,Toronto Raptors,1,223,1,Monday,January,2021,
127654,2021-01-11,,2020-2021,Final,4,,False,128,107,30,East,Washington Wizards,24,West,Phoenix Suns,21,235,1,Monday,January,2021,
127653,2021-01-11,,2020-2021,Final,4,,False,99,121,22,East,Orlando Magic,17,East,Milwaukee Bucks,-22,220,0,Monday,January,2021,
127657,2021-01-11,,2020-2021,Final,4,,False,109,88,4,East,Charlotte Hornets,20,East,New York Knicks,21,197,1,Monday,January,2021,
127651,2021-01-11,,2020-2021,Final,4,,False,127,122,26,West,Sacramento Kings,12,East,Indiana Pacers,5,249,1,Monday,January,2021,
127655,2021-01-11,,2020-2021,Final,4,,False,112,94,1,East,Atlanta Hawks,23,East,Philadelphia 76ers,18,206,1,Monday,January,2021,
157580,2021-01-12,,2020-2021,Final,4,,False,102,112,21,West,Oklahoma City Thunder,27,West,San Antonio Spurs,-10,214,0,Tuesday,January,2021,
157583,2021-01-12,,2020-2021,Final,4,,False,121,99,5,East,Chicago Bulls,2,East,Boston Celtics,22,220,1,Tuesday,January,2021,
157586,2021-01-12,,2020-2021,Final,4,,False,100,117,11,West,Houston Rockets,14,West,Los Angeles Lakers,-17,217,0,Tuesday,January,2021,
157585,2021-01-12,,2020-2021,Final,5,,False,137,134,23,East,Philadelphia 76ers,16,East,Miami Heat,3,271,1,Tuesday,January,2021,
127668,2021-01-13,,2020-2021,Final,4,,False,101,110,9,East,Detroit Pistons,17,East,Milwaukee Bucks,-9,211,0,Wednesday,January,2021,
156691,2021-01-13,,2020-2021,Final,4,,False,126,132,26,West,Sacramento Kings,25,West,Portland Trail Blazers,-6,258,0,Wednesday,January,2021,
156680,2021-01-13,,2020-2021,Final,4,,False,111,106,13,West,LA Clippers,19,West,New Orleans Pelicans,5,217,1,Wednesday,January,2021,
157589,2021-01-13,,2020-2021,Final,4,,False,131,122,30,East,Washington Wizards,29,West,Utah Jazz,9,253,1,Wednesday,January,2021,
157594,2021-01-13,,2020-2021,Final,4,,False,117,110,24,West,Phoenix Suns,1,East,Atlanta Hawks,7,227,1,Wednesday,January,2021,
156557,2021-01-13,,2020-2021,Final,4,,False,107,118,18,West,Minnesota Timberwolves,15,West,Memphis Grizzlies,-11,225,0,Wednesday,January,2021,
157588,2021-01-13,,2020-2021,Final,4,,False,112,96,2,East,Boston Celtics,22,East,Orlando Magic,16,208,1,Wednesday,January,2021,
127669,2021-01-13,,2020-2021,Final,4,,False,93,104,4,East,Charlotte Hornets,7,West,Dallas Mavericks,-11,197,0,Wednesday,January,2021,
156558,2021-01-13,,2020-2021,Final,4,,False,99,128,21,West,Oklahoma City Thunder,14,West,Los Angeles Lakers,-29,227,0,Wednesday,January,2021,
156556,2021-01-13,,2020-2021,Final,4,,False,109,116,20,East,New York Knicks,3,East,Brooklyn Nets,-7,225,0,Wednesday,January,2021,
473592,2021-11-12,,2021-2022,Final,4,,False,83,107,14,West,Los Angeles Lakers,18,West,Minnesota Timberwolves,-24,190,0,Friday,November,2021,
857843,2022-12-23,,2022-2023,Final,4,Final,False,120,107,8,West,Denver Nuggets,25,West,Portland Trail Blazers,13,227,1,Friday,December,2022,
157599,2021-01-14,,2020-2021,Final,4,,False,125,108,23,East,Philadelphia 76ers,16,East,Miami Heat,17,233,1,Thursday,January,2021,
157598,2021-01-14,,2020-2021,Final,4,,False,111,108,28,East,Toronto Raptors,4,East,Charlotte Hornets,3,219,1,Thursday,January,2021,
157600,2021-01-14,,2020-2021,Final,4,,False,114,104,8,West,Denver Nuggets,10,West,Golden State Warriors,10,218,1,Thursday,January,2021,
157597,2021-01-14,,2020-2021,Final,4,,False,87,111,25,West,Portland Trail Blazers,12,East,Indiana Pacers,-24,198,0,Thursday,January,2021,
127684,2021-01-15,,2020-2021,Final,5,,False,127,125,21,West,Oklahoma City Thunder,5,East,Chicago Bulls,2,252,1,Friday,January,2021,
127692,2021-01-16,,2020-2021,Final,4,,False,122,115,3,East,Brooklyn Nets,22,East,Orlando Magic,7,237,1,Saturday,January,2021,
127685,2021-01-15,,2020-2021,Final,4,,False,106,103,6,East,Cleveland Cavaliers,20,East,New York Knicks,3,209,1,Friday,January,2021,
127687,2021-01-15,,2020-2021,Final,4,,False,112,109,17,East,Milwaukee Bucks,7,West,Dallas Mavericks,3,221,1,Friday,January,2021,
127682,2021-01-15,,2020-2021,Final,4,,False,112,95,14,West,Los Angeles Lakers,19,West,New Orleans Pelicans,17,207,1,Friday,January,2021,
127689,2021-01-15,,2020-2021,Final,4,,False,100,138,26,West,Sacramento Kings,13,West,LA Clippers,-38,238,0,Friday,January,2021,
127688,2021-01-15,,2020-2021,Final,4,,False,120,91,9,East,Detroit Pistons,30,East,Washington Wizards,29,211,1,Friday,January,2021,
127683,2021-01-15,,2020-2021,Final,4,,False,120,98,24,West,Phoenix Suns,10,West,Golden State Warriors,22,218,1,Friday,January,2021,
127680,2021-01-15,,2020-2021,Final,4,,False,135,139,18,West,Minnesota Timberwolves,15,West,Memphis Grizzlies,-4,274,0,Friday,January,2021,
127694,2021-01-16,,2020-2021,Final,4,,False,111,122,24,West,Phoenix Suns,12,East,Indiana Pacers,-11,233,0,Saturday,January,2021,
127693,2021-01-16,,2020-2021,Final,4,,False,100,120,16,East,Miami Heat,9,East,Detroit Pistons,-20,220,0,Saturday,January,2021,
127696,2021-01-16,,2020-2021,Final,4,,False,106,104,15,West,Memphis Grizzlies,23,East,Philadelphia 76ers,2,210,1,Saturday,January,2021,
127691,2021-01-16,,2020-2021,Final,4,,False,116,113,28,East,Toronto Raptors,4,East,Charlotte Hornets,3,229,1,Saturday,January,2021,
127690,2021-01-16,,2020-2021,Final,4,,False,103,91,27,West,San Antonio Spurs,11,West,Houston Rockets,12,194,1,Saturday,January,2021,
127699,2021-01-17,,2020-2021,Final,4,,False,93,117,21,West,Oklahoma City Thunder,23,East,Philadelphia 76ers,-24,210,0,Sunday,January,2021,
127701,2021-01-17,,2020-2021,Final,4,,False,119,110,30,East,Washington Wizards,6,East,Cleveland Cavaliers,9,229,1,Sunday,January,2021,
127698,2021-01-17,,2020-2021,Final,4,,False,129,96,13,West,LA Clippers,12,East,Indiana Pacers,33,225,1,Sunday,January,2021,
127697,2021-01-17,,2020-2021,Final,4,,False,123,128,26,West,Sacramento Kings,19,West,New Orleans Pelicans,-5,251,0,Sunday,January,2021,
127700,2021-01-17,,2020-2021,Final,4,,False,75,105,2,East,Boston Celtics,20,East,New York Knicks,-30,180,0,Sunday,January,2021,
127702,2021-01-17,,2020-2021,Final,4,,False,101,117,7,West,Dallas Mavericks,5,East,Chicago Bulls,-16,218,0,Sunday,January,2021,
127703,2021-01-17,,2020-2021,Final,4,,False,105,109,8,West,Denver Nuggets,29,West,Utah Jazz,-4,214,0,Sunday,January,2021,
127710,2021-01-18,,2020-2021,Final,4,,False,125,123,3,East,Brooklyn Nets,17,East,Milwaukee Bucks,2,248,1,Monday,January,2021,
127706,2021-01-18,,2020-2021,Final,4,,False,108,97,1,East,Atlanta Hawks,18,West,Minnesota Timberwolves,11,205,1,Monday,January,2021,
127709,2021-01-18,,2020-2021,Final,4,,False,104,125,25,West,Portland Trail Blazers,27,West,San Antonio Spurs,-21,229,0,Monday,January,2021,
127715,2021-01-19,,2020-2021,Final,4,,False,118,102,29,West,Utah Jazz,19,West,New Orleans Pelicans,16,220,1,Tuesday,January,2021,
127708,2021-01-18,,2020-2021,Final,4,,False,113,107,16,East,Miami Heat,9,East,Detroit Pistons,6,220,1,Monday,January,2021,
127711,2021-01-18,,2020-2021,Final,4,,False,113,115,14,West,Los Angeles Lakers,10,West,Golden State Warriors,-2,228,0,Monday,January,2021,
127707,2021-01-18,,2020-2021,Final,4,,False,108,104,15,West,Memphis Grizzlies,24,West,Phoenix Suns,4,212,1,Monday,January,2021,
127704,2021-01-18,,2020-2021,Final,4,,False,91,84,20,East,New York Knicks,22,East,Orlando Magic,7,175,1,Monday,January,2021,
127713,2021-01-18,,2020-2021,Final,4,,False,116,93,28,East,Toronto Raptors,7,West,Dallas Mavericks,23,209,1,Monday,January,2021,
